,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
1270,1270,1270,1270,1270,Indiana Pacers,Phoenix Suns,W,01/14/2018,240,48,88,0.545,11,23,0.478,13,14,0.929,8,34,42,20,9,1,6,22,120,23,regular season
1271,1271,1271,1271,1271,Phoenix Suns,Indiana Pacers,L,01/14/2018,240,35,85,0.412,9,37,0.243,18,24,0.75,14,31,45,20,2,1,12,16,97,-23,regular season
1272,1272,1272,1272,1272,Portland Trail Blazers,Minnesota Timberwolves,L,01/14/2018,240,39,79,0.494,11,25,0.44,14,17,0.8240000000000001,8,30,38,19,6,3,17,27,103,-17,regular season
1273,1273,1273,1273,1273,Minnesota Timberwolves,Portland Trail Blazers,W,01/14/2018,240,43,80,0.5379999999999999,7,19,0.368,27,33,0.818,7,31,38,21,12,3,11,17,120,17,regular season
1274,1274,1274,1274,1274,Charlotte Hornets,Detroit Pistons,W,01/15/2018,240,43,84,0.512,10,21,0.476,22,33,0.667,9,40,49,21,9,4,15,11,118,11,regular season
1275,1275,1275,1275,1275,Detroit Pistons,Charlotte Hornets,L,01/15/2018,240,42,86,0.488,15,29,0.517,8,11,0.727,3,35,38,27,10,5,16,24,107,-11,regular season
1276,1276,1276,1276,1276,Toronto Raptors,Philadelphia 76ers,L,01/15/2018,240,38,95,0.4,9,32,0.281,26,30,0.867,12,32,44,20,8,1,15,31,111,-6,regular season
1277,1277,1277,1277,1277,Philadelphia 76ers,Toronto Raptors,W,01/15/2018,240,40,81,0.494,6,25,0.24,31,38,0.816,10,38,48,22,8,9,21,28,117,6,regular season
1278,1278,1278,1278,1278,Milwaukee Bucks,Washington Wizards,W,01/15/2018,240,38,81,0.469,8,16,0.5,20,29,0.69,15,29,44,21,14,6,17,25,104,9,regular season
1279,1279,1279,1279,1279,Washington Wizards,Milwaukee Bucks,L,01/15/2018,240,32,76,0.421,6,21,0.28600000000000003,25,31,0.8059999999999999,11,28,39,19,10,8,23,22,95,-9,regular season
1280,1280,1280,1280,1280,San Antonio Spurs,Atlanta Hawks,L,01/15/2018,240,37,87,0.425,8,22,0.364,17,20,0.85,8,29,37,24,12,5,9,13,99,-3,regular season
1281,1281,1281,1281,1281,Atlanta Hawks,San Antonio Spurs,W,01/15/2018,240,40,86,0.465,9,25,0.36,13,14,0.929,11,39,50,23,8,2,15,23,102,3,regular season
1282,1282,1282,1282,1282,New York Knicks,Brooklyn Nets,W,01/15/2018,240,42,82,0.512,9,16,0.563,26,37,0.703,8,43,51,27,5,10,9,24,119,15,regular season
1283,1283,1283,1283,1283,Brooklyn Nets,New York Knicks,L,01/15/2018,240,32,87,0.368,11,32,0.344,29,36,0.8059999999999999,11,34,45,16,5,3,11,23,104,-15,regular season
1284,1284,1284,1284,1284,Miami Heat,Chicago Bulls,L,01/15/2018,240,40,84,0.476,12,36,0.333,19,24,0.792,4,36,40,35,5,4,14,19,111,-8,regular season
1285,1285,1285,1285,1285,Chicago Bulls,Miami Heat,W,01/15/2018,240,42,88,0.477,16,39,0.41,19,22,0.8640000000000001,7,38,45,27,6,2,9,23,119,8,regular season
1286,1286,1286,1286,1286,Los Angeles Lakers,Memphis Grizzlies,L,01/15/2018,240,38,96,0.396,12,35,0.343,26,31,0.8390000000000001,12,32,44,25,11,8,13,23,114,-9,regular season
1287,1287,1287,1287,1287,Memphis Grizzlies,Los Angeles Lakers,W,01/15/2018,240,42,82,0.512,10,22,0.455,29,34,0.853,6,42,48,24,8,8,18,26,123,9,regular season
1288,1288,1288,1288,1288,Golden State Warriors,Cleveland Cavaliers,W,01/15/2018,240,41,85,0.482,12,32,0.375,24,30,0.8,13,35,48,33,8,6,16,23,118,10,regular season
1289,1289,1289,1289,1289,Cleveland Cavaliers,Golden State Warriors,L,01/15/2018,240,43,94,0.457,7,28,0.25,15,22,0.682,12,31,43,26,9,5,15,22,108,-10,regular season
1290,1290,1290,1290,1290,Sacramento Kings,Oklahoma City Thunder,L,01/15/2018,240,33,84,0.393,7,30,0.233,15,25,0.6,6,31,37,22,13,0,13,28,88,-7,regular season
1291,1291,1291,1291,1291,Oklahoma City Thunder,Sacramento Kings,W,01/15/2018,240,36,86,0.419,9,30,0.3,14,29,0.483,18,41,59,20,10,6,18,19,95,7,regular season
1292,1292,1292,1292,1292,Indiana Pacers,Utah Jazz,W,01/15/2018,240,41,77,0.532,14,26,0.5379999999999999,13,15,0.867,8,35,43,26,7,2,14,18,109,15,regular season
1293,1293,1293,1293,1293,Utah Jazz,Indiana Pacers,L,01/15/2018,240,36,81,0.444,9,33,0.273,13,17,0.765,9,29,38,11,11,7,13,12,94,-15,regular season
1294,1294,1294,1294,1294,Houston Rockets,Los Angeles Clippers,L,01/15/2018,240,38,94,0.404,13,44,0.295,13,16,0.813,13,24,37,21,9,4,12,21,102,-11,regular season
1295,1295,1295,1295,1295,Los Angeles Clippers,Houston Rockets,W,01/15/2018,240,44,79,0.557,10,25,0.4,15,20,0.75,4,37,41,30,6,10,18,17,113,11,regular season
1296,1296,1296,1296,1296,Minnesota Timberwolves,Orlando Magic,L,01/16/2018,240,43,98,0.439,7,16,0.438,9,10,0.9,11,26,37,19,10,9,7,21,102,-6,regular season
1297,1297,1297,1297,1297,Orlando Magic,Minnesota Timberwolves,W,01/16/2018,240,40,90,0.444,11,31,0.355,17,19,0.895,15,36,51,24,4,10,16,15,108,6,regular season
1298,1298,1298,1298,1298,New Orleans Pelicans,Boston Celtics,W,01/16/2018,265,45,100,0.45,7,27,0.259,19,25,0.76,13,42,55,28,11,6,15,14,116,3,regular season
1299,1299,1299,1299,1299,Boston Celtics,New Orleans Pelicans,L,01/16/2018,265,40,101,0.396,19,50,0.38,14,16,0.875,12,41,53,27,7,3,18,24,113,-3,regular season
1300,1300,1300,1300,1300,Dallas Mavericks,Denver Nuggets,L,01/16/2018,240,38,78,0.487,8,27,0.29600000000000004,18,22,0.818,5,30,35,17,10,3,16,24,102,-3,regular season
1301,1301,1301,1301,1301,Denver Nuggets,Dallas Mavericks,W,01/16/2018,240,40,86,0.465,8,26,0.308,17,26,0.654,15,32,47,23,10,3,18,23,105,3,regular season
1302,1302,1302,1302,1302,Phoenix Suns,Portland Trail Blazers,L,01/16/2018,240,37,89,0.416,16,41,0.39,21,22,0.955,12,31,43,21,6,3,13,15,111,-7,regular season
1303,1303,1303,1303,1303,Portland Trail Blazers,Phoenix Suns,W,01/16/2018,240,46,91,0.505,17,35,0.486,9,10,0.9,9,34,43,21,7,6,9,16,118,7,regular season
1304,1304,1304,1304,1304,Washington Wizards,Charlotte Hornets,L,01/17/2018,240,40,82,0.488,13,23,0.565,16,23,0.696,7,33,40,31,3,7,16,23,109,-24,regular season
1305,1305,1305,1305,1305,Charlotte Hornets,Washington Wizards,W,01/17/2018,240,48,98,0.49,15,31,0.484,22,26,0.846,13,36,49,27,10,5,9,18,133,24,regular season
1306,1306,1306,1306,1306,New Orleans Pelicans,Atlanta Hawks,L,01/17/2018,240,35,80,0.438,10,27,0.37,13,19,0.684,9,34,43,27,5,6,12,20,93,-1,regular season
1307,1307,1307,1307,1307,Atlanta Hawks,New Orleans Pelicans,W,01/17/2018,240,37,89,0.416,10,40,0.25,10,13,0.769,12,31,43,32,5,3,10,22,94,1,regular season
1308,1308,1308,1308,1308,San Antonio Spurs,Brooklyn Nets,W,01/17/2018,240,34,82,0.415,9,19,0.474,23,31,0.742,7,35,42,24,8,4,9,20,100,5,regular season
1309,1309,1309,1309,1309,Brooklyn Nets,San Antonio Spurs,L,01/17/2018,240,35,83,0.422,13,36,0.361,12,18,0.667,6,41,47,23,3,1,14,28,95,-5,regular season
1310,1310,1310,1310,1310,Detroit Pistons,Toronto Raptors,L,01/17/2018,240,37,88,0.42,10,28,0.35700000000000004,7,15,0.467,11,31,42,22,14,7,14,20,91,-5,regular season
1311,1311,1311,1311,1311,Toronto Raptors,Detroit Pistons,W,01/17/2018,240,34,80,0.425,11,31,0.355,17,23,0.7390000000000001,12,37,49,24,6,8,20,20,96,5,regular season
1312,1312,1312,1312,1312,Golden State Warriors,Chicago Bulls,W,01/17/2018,240,42,84,0.5,13,33,0.394,22,25,0.88,5,44,49,24,5,3,15,16,119,7,regular season
1313,1313,1313,1313,1313,Chicago Bulls,Golden State Warriors,L,01/17/2018,240,45,106,0.425,10,39,0.256,12,13,0.923,14,35,49,24,10,2,11,19,112,-7,regular season
1314,1314,1314,1314,1314,New York Knicks,Memphis Grizzlies,L,01/17/2018,240,35,82,0.4270000000000001,7,27,0.259,22,23,0.957,12,33,45,22,5,12,14,15,99,-6,regular season
1315,1315,1315,1315,1315,Memphis Grizzlies,New York Knicks,W,01/17/2018,240,41,91,0.451,10,28,0.35700000000000004,13,17,0.765,15,29,44,23,9,3,11,19,105,6,regular season
1316,1316,1316,1316,1316,Miami Heat,Milwaukee Bucks,W,01/17/2018,240,38,82,0.463,10,24,0.417,20,27,0.741,10,36,46,28,4,7,15,28,106,5,regular season
1317,1317,1317,1317,1317,Milwaukee Bucks,Miami Heat,L,01/17/2018,240,33,76,0.434,11,28,0.393,24,32,0.75,5,33,38,23,6,4,9,25,101,-5,regular season
1318,1318,1318,1318,1318,Los Angeles Lakers,Oklahoma City Thunder,L,01/17/2018,240,38,81,0.469,10,26,0.385,4,4,1.0,6,24,30,25,9,1,16,15,90,-24,regular season
1319,1319,1319,1319,1319,Oklahoma City Thunder,Los Angeles Lakers,W,01/17/2018,240,46,95,0.484,12,35,0.343,10,12,0.833,21,33,54,22,10,6,16,14,114,24,regular season
1320,1320,1320,1320,1320,Utah Jazz,Sacramento Kings,W,01/17/2018,240,46,81,0.568,12,29,0.414,16,20,0.8,6,23,29,26,15,4,10,20,120,15,regular season
1321,1321,1321,1321,1321,Sacramento Kings,Utah Jazz,L,01/17/2018,240,38,72,0.528,13,21,0.619,16,20,0.8,8,28,36,19,9,4,19,21,105,-15,regular season
1322,1322,1322,1322,1322,Denver Nuggets,Los Angeles Clippers,L,01/17/2018,240,42,97,0.433,5,25,0.2,15,18,0.833,20,34,54,23,13,7,19,25,104,-5,regular season
1323,1323,1323,1323,1323,Los Angeles Clippers,Denver Nuggets,W,01/17/2018,240,40,87,0.46,10,30,0.333,19,31,0.613,17,31,48,22,10,5,20,16,109,5,regular season
1324,1324,1324,1324,1324,Philadelphia 76ers,Boston Celtics,W,01/18/2018,240,34,73,0.466,6,17,0.353,15,17,0.882,8,33,41,18,10,5,22,20,89,9,regular season
1325,1325,1325,1325,1325,Boston Celtics,Philadelphia 76ers,L,01/18/2018,240,30,74,0.405,7,29,0.241,13,17,0.765,3,28,31,13,7,5,19,20,80,-9,regular season
1326,1326,1326,1326,1326,Orlando Magic,Cleveland Cavaliers,L,01/18/2018,240,41,88,0.466,5,22,0.227,16,21,0.762,9,33,42,25,12,6,14,22,103,-1,regular season
1327,1327,1327,1327,1327,Cleveland Cavaliers,Orlando Magic,W,01/18/2018,240,38,85,0.447,10,34,0.294,18,27,0.667,14,32,46,22,8,4,20,21,104,1,regular season
1328,1328,1328,1328,1328,Minnesota Timberwolves,Houston Rockets,L,01/18/2018,240,38,81,0.469,8,24,0.333,14,21,0.667,8,32,40,24,8,8,11,16,98,-18,regular season
1329,1329,1329,1329,1329,Houston Rockets,Minnesota Timberwolves,W,01/18/2018,240,42,88,0.477,17,39,0.436,15,17,0.882,11,34,45,24,11,5,9,15,116,18,regular season
1330,1330,1330,1330,1330,Indiana Pacers,Portland Trail Blazers,L,01/18/2018,240,36,91,0.396,7,26,0.269,7,13,0.5379999999999999,10,36,46,17,4,4,8,16,86,-14,regular season
1331,1331,1331,1331,1331,Portland Trail Blazers,Indiana Pacers,W,01/18/2018,240,37,94,0.394,10,32,0.313,16,16,1.0,14,43,57,17,6,7,11,11,100,14,regular season
1332,1332,1332,1332,1332,San Antonio Spurs,Toronto Raptors,L,01/19/2018,240,31,91,0.341,5,20,0.25,16,20,0.8,17,39,56,18,9,7,12,13,83,-3,regular season
1333,1333,1333,1333,1333,Toronto Raptors,San Antonio Spurs,W,01/19/2018,240,34,85,0.4,9,26,0.34600000000000003,9,14,0.643,9,41,50,16,8,1,13,19,86,3,regular season
1334,1334,1334,1334,1334,Miami Heat,Brooklyn Nets,L,01/19/2018,240,35,84,0.417,7,22,0.318,18,25,0.72,12,31,43,22,7,7,11,22,95,-6,regular season
1335,1335,1335,1335,1335,Brooklyn Nets,Miami Heat,W,01/19/2018,240,36,76,0.474,9,32,0.281,20,26,0.769,10,34,44,20,5,8,14,18,101,6,regular season
1336,1336,1336,1336,1336,Washington Wizards,Detroit Pistons,W,01/19/2018,240,41,82,0.5,16,35,0.457,24,27,0.889,8,26,34,28,10,4,13,20,122,10,regular season
1337,1337,1337,1337,1337,Detroit Pistons,Washington Wizards,L,01/19/2018,240,40,80,0.5,10,30,0.333,22,26,0.846,7,28,35,25,8,3,14,22,112,-10,regular season
1338,1338,1338,1338,1338,Sacramento Kings,Memphis Grizzlies,L,01/19/2018,240,32,80,0.4,11,27,0.407,13,18,0.722,11,33,44,18,10,3,21,20,88,-18,regular season
1339,1339,1339,1339,1339,Memphis Grizzlies,Sacramento Kings,W,01/19/2018,240,39,88,0.443,10,34,0.294,18,23,0.7829999999999999,14,35,49,24,12,5,13,17,106,18,regular season
1340,1340,1340,1340,1340,Phoenix Suns,Denver Nuggets,W,01/19/2018,240,40,81,0.494,14,33,0.424,14,20,0.7,4,33,37,28,9,6,11,21,108,8,regular season
1341,1341,1341,1341,1341,Denver Nuggets,Phoenix Suns,L,01/19/2018,240,35,78,0.449,14,36,0.389,16,21,0.762,7,35,42,23,7,5,16,20,100,-8,regular season
1342,1342,1342,1342,1342,Indiana Pacers,Los Angeles Lakers,L,01/19/2018,240,37,97,0.381,2,25,0.08,10,13,0.769,12,32,44,15,9,4,9,18,86,-13,regular season
1343,1343,1343,1343,1343,Los Angeles Lakers,Indiana Pacers,W,01/19/2018,240,44,80,0.55,9,28,0.321,2,14,0.14300000000000002,6,41,47,26,7,6,14,17,99,13,regular season
1344,1344,1344,1344,1344,New York Knicks,Utah Jazz,W,01/19/2018,240,44,89,0.494,11,20,0.55,18,23,0.7829999999999999,7,29,36,23,6,6,12,26,117,2,regular season
1345,1345,1345,1345,1345,Utah Jazz,New York Knicks,L,01/19/2018,240,42,91,0.462,11,31,0.355,20,30,0.667,15,37,52,19,4,6,17,20,115,-2,regular season
1346,1346,1346,1346,1346,Oklahoma City Thunder,Cleveland Cavaliers,W,01/20/2018,240,58,100,0.58,14,30,0.467,18,28,0.643,16,36,52,37,9,2,13,23,148,24,regular season
1347,1347,1347,1347,1347,Cleveland Cavaliers,Oklahoma City Thunder,L,01/20/2018,240,46,89,0.517,10,37,0.27,22,27,0.815,3,25,28,32,7,4,15,18,124,-24,regular season
1348,1348,1348,1348,1348,Chicago Bulls,Atlanta Hawks,W,01/20/2018,240,40,80,0.5,14,32,0.438,19,21,0.905,4,44,48,31,8,1,16,23,113,16,regular season
1349,1349,1349,1349,1349,Atlanta Hawks,Chicago Bulls,L,01/20/2018,240,35,92,0.38,11,48,0.229,16,23,0.696,9,36,45,27,5,4,13,21,97,-16,regular season
1350,1350,1350,1350,1350,Miami Heat,Charlotte Hornets,W,01/20/2018,240,43,87,0.494,13,28,0.464,7,12,0.583,8,39,47,28,5,6,14,17,106,1,regular season
1351,1351,1351,1351,1351,Charlotte Hornets,Miami Heat,L,01/20/2018,240,41,90,0.456,7,27,0.259,16,21,0.762,8,35,43,22,9,8,7,12,105,-1,regular season
1352,1352,1352,1352,1352,Memphis Grizzlies,New Orleans Pelicans,L,01/20/2018,240,37,82,0.451,15,35,0.429,15,16,0.938,10,34,44,22,2,1,14,29,104,-7,regular season
1353,1353,1353,1353,1353,New Orleans Pelicans,Memphis Grizzlies,W,01/20/2018,240,39,78,0.5,7,27,0.259,26,32,0.813,6,35,41,23,6,5,10,15,111,7,regular season
1354,1354,1354,1354,1354,Milwaukee Bucks,Philadelphia 76ers,L,01/20/2018,240,33,82,0.402,10,32,0.313,18,22,0.818,8,27,35,20,10,3,17,20,94,-22,regular season
1355,1355,1355,1355,1355,Philadelphia 76ers,Milwaukee Bucks,W,01/20/2018,240,45,85,0.529,10,25,0.4,16,19,0.8420000000000001,11,34,45,32,9,4,16,18,116,22,regular season
1356,1356,1356,1356,1356,Golden State Warriors,Houston Rockets,L,01/20/2018,240,40,82,0.488,17,36,0.472,11,15,0.733,4,29,33,31,8,10,19,24,108,-8,regular season
1357,1357,1357,1357,1357,Houston Rockets,Golden State Warriors,W,01/20/2018,240,41,87,0.471,14,37,0.378,20,29,0.69,12,34,46,19,14,3,15,18,116,8,regular season
1358,1358,1358,1358,1358,Toronto Raptors,Minnesota Timberwolves,L,01/20/2018,240,39,83,0.47,12,33,0.364,19,21,0.905,8,27,35,23,7,7,13,30,109,-6,regular season
1359,1359,1359,1359,1359,Minnesota Timberwolves,Toronto Raptors,W,01/20/2018,240,38,81,0.469,7,16,0.438,32,42,0.762,15,29,44,21,4,3,11,20,115,6,regular season
1360,1360,1360,1360,1360,Los Angeles Clippers,Utah Jazz,L,01/20/2018,240,36,82,0.439,11,36,0.306,30,38,0.789,7,27,34,18,17,2,14,24,113,-12,regular season
1361,1361,1361,1361,1361,Utah Jazz,Los Angeles Clippers,W,01/20/2018,240,45,82,0.5489999999999999,11,28,0.393,24,32,0.75,11,45,56,21,9,3,20,29,125,12,regular season
1362,1362,1362,1362,1362,Dallas Mavericks,Portland Trail Blazers,L,01/20/2018,240,38,83,0.458,10,25,0.4,22,28,0.7859999999999999,11,26,37,19,9,5,9,21,108,-9,regular season
1363,1363,1363,1363,1363,Portland Trail Blazers,Dallas Mavericks,W,01/20/2018,240,45,86,0.523,18,36,0.5,9,10,0.9,9,31,40,19,3,3,14,23,117,9,regular season
1364,1364,1364,1364,1364,Orlando Magic,Boston Celtics,W,01/21/2018,240,43,92,0.467,6,21,0.28600000000000003,11,16,0.688,13,31,44,20,7,9,10,19,103,8,regular season
1365,1365,1365,1365,1365,Boston Celtics,Orlando Magic,L,01/21/2018,240,37,85,0.435,8,27,0.29600000000000004,13,14,0.929,11,33,44,22,6,9,15,18,95,-8,regular season
1366,1366,1366,1366,1366,New York Knicks,Los Angeles Lakers,L,01/21/2018,240,44,81,0.5429999999999999,12,25,0.48,7,10,0.7,7,26,33,32,3,5,17,20,107,-20,regular season
1367,1367,1367,1367,1367,Los Angeles Lakers,New York Knicks,W,01/21/2018,240,51,91,0.56,10,26,0.385,15,21,0.7140000000000001,12,27,39,31,10,3,6,18,127,20,regular season
1368,1368,1368,1368,1368,Brooklyn Nets,Detroit Pistons,W,01/21/2018,240,37,80,0.463,13,31,0.419,14,20,0.7,7,39,46,23,1,3,15,18,101,1,regular season
1369,1369,1369,1369,1369,Detroit Pistons,Brooklyn Nets,L,01/21/2018,240,38,90,0.422,9,29,0.31,15,17,0.882,7,36,43,21,3,4,6,19,100,-1,regular season
1370,1370,1370,1370,1370,Indiana Pacers,San Antonio Spurs,W,01/21/2018,240,37,84,0.44,4,19,0.211,16,17,0.941,7,34,41,14,14,1,10,15,94,8,regular season
1371,1371,1371,1371,1371,San Antonio Spurs,Indiana Pacers,L,01/21/2018,240,35,82,0.4270000000000001,9,34,0.265,7,12,0.583,10,36,46,24,8,10,20,14,86,-8,regular season
1372,1372,1372,1372,1372,Sacramento Kings,Charlotte Hornets,L,01/22/2018,240,43,97,0.443,10,22,0.455,11,15,0.733,10,32,42,27,8,3,7,22,107,-5,regular season
1373,1373,1373,1373,1373,Charlotte Hornets,Sacramento Kings,W,01/22/2018,240,38,86,0.442,16,40,0.4,20,25,0.8,11,37,48,22,4,10,15,14,112,5,regular season
1374,1374,1374,1374,1374,Utah Jazz,Atlanta Hawks,L,01/22/2018,240,33,76,0.434,4,15,0.267,20,28,0.7140000000000001,7,32,39,20,8,6,16,15,90,-14,regular season
1375,1375,1375,1375,1375,Atlanta Hawks,Utah Jazz,W,01/22/2018,240,40,83,0.482,12,26,0.462,12,12,1.0,10,34,44,24,8,5,17,24,104,14,regular season
1376,1376,1376,1376,1376,Miami Heat,Houston Rockets,L,01/22/2018,240,39,82,0.476,7,30,0.233,5,9,0.556,9,33,42,18,7,4,16,18,90,-9,regular season
1377,1377,1377,1377,1377,Houston Rockets,Miami Heat,W,01/22/2018,240,36,81,0.444,15,37,0.405,12,18,0.667,8,30,38,20,10,3,14,15,99,9,regular season
1378,1378,1378,1378,1378,Philadelphia 76ers,Memphis Grizzlies,L,01/22/2018,240,32,71,0.451,14,31,0.452,23,31,0.742,16,32,48,21,2,4,23,28,101,-4,regular season
1379,1379,1379,1379,1379,Memphis Grizzlies,Philadelphia 76ers,W,01/22/2018,240,33,78,0.423,10,26,0.385,29,35,0.8290000000000001,11,21,32,14,14,2,12,26,105,4,regular season
1380,1380,1380,1380,1380,Phoenix Suns,Milwaukee Bucks,L,01/22/2018,240,39,79,0.494,9,26,0.34600000000000003,18,20,0.9,9,25,34,31,12,2,21,26,105,-4,regular season
1381,1381,1381,1381,1381,Milwaukee Bucks,Phoenix Suns,W,01/22/2018,240,38,71,0.535,5,17,0.294,28,37,0.757,8,24,32,20,14,5,17,22,109,4,regular season
1382,1382,1382,1382,1382,Chicago Bulls,New Orleans Pelicans,L,01/22/2018,290,45,92,0.489,8,31,0.258,30,34,0.882,6,48,54,31,8,6,24,32,128,-4,regular season
1383,1383,1383,1383,1383,New Orleans Pelicans,Chicago Bulls,W,01/22/2018,290,47,113,0.416,16,44,0.364,22,26,0.846,15,40,55,32,14,3,13,28,132,4,regular season
1384,1384,1384,1384,1384,Washington Wizards,Dallas Mavericks,L,01/22/2018,240,26,86,0.302,7,32,0.219,16,27,0.593,17,30,47,15,7,5,12,18,75,-23,regular season
1385,1385,1385,1385,1385,Dallas Mavericks,Washington Wizards,W,01/22/2018,240,38,87,0.4370000000000001,10,31,0.32299999999999995,12,17,0.706,9,43,52,20,9,9,11,21,98,23,regular season
1386,1386,1386,1386,1386,Portland Trail Blazers,Denver Nuggets,L,01/22/2018,240,36,85,0.424,8,25,0.32,21,26,0.8079999999999999,11,33,44,19,11,6,11,22,101,-3,regular season
1387,1387,1387,1387,1387,Denver Nuggets,Portland Trail Blazers,W,01/22/2018,240,34,83,0.41,10,30,0.333,26,33,0.7879999999999999,14,35,49,23,7,8,15,20,104,3,regular season
1388,1388,1388,1388,1388,Minnesota Timberwolves,Los Angeles Clippers,W,01/22/2018,240,43,91,0.473,7,22,0.318,33,39,0.846,18,29,47,20,5,4,13,22,126,8,regular season
1389,1389,1389,1389,1389,Los Angeles Clippers,Minnesota Timberwolves,L,01/22/2018,240,47,84,0.56,9,27,0.333,15,22,0.682,8,32,40,31,4,1,17,27,118,-8,regular season
1390,1390,1390,1390,1390,Sacramento Kings,Orlando Magic,W,01/23/2018,240,43,87,0.494,8,26,0.308,11,13,0.846,11,33,44,24,9,11,14,15,105,6,regular season
1391,1391,1391,1391,1391,Orlando Magic,Sacramento Kings,L,01/23/2018,240,36,83,0.434,11,31,0.355,16,19,0.8420000000000001,11,29,40,23,9,4,17,17,99,-6,regular season
1392,1392,1392,1392,1392,Brooklyn Nets,Oklahoma City Thunder,L,01/23/2018,240,37,79,0.468,16,38,0.421,18,25,0.72,8,37,45,27,1,5,12,25,108,-1,regular season
1393,1393,1393,1393,1393,Oklahoma City Thunder,Brooklyn Nets,W,01/23/2018,240,40,94,0.426,7,25,0.28,22,32,0.688,16,34,50,12,7,4,4,18,109,1,regular season
1394,1394,1394,1394,1394,Cleveland Cavaliers,San Antonio Spurs,L,01/23/2018,240,35,72,0.486,6,21,0.28600000000000003,26,31,0.8390000000000001,6,35,41,19,6,3,18,14,102,-12,regular season
1395,1395,1395,1395,1395,San Antonio Spurs,Cleveland Cavaliers,W,01/23/2018,240,47,94,0.5,8,28,0.28600000000000003,12,16,0.75,13,32,45,23,11,4,9,19,114,12,regular season
1396,1396,1396,1396,1396,New York Knicks,Golden State Warriors,L,01/23/2018,240,43,83,0.518,9,22,0.409,17,19,0.895,6,32,38,28,4,0,13,20,112,-11,regular season
1397,1397,1397,1397,1397,Golden State Warriors,New York Knicks,W,01/23/2018,240,46,83,0.5539999999999999,13,30,0.433,18,20,0.9,3,33,36,40,6,3,12,16,123,11,regular season
1398,1398,1398,1398,1398,Boston Celtics,Los Angeles Lakers,L,01/23/2018,240,42,90,0.467,15,44,0.341,8,10,0.8,7,35,42,22,3,5,11,25,107,-1,regular season
1399,1399,1399,1399,1399,Los Angeles Lakers,Boston Celtics,W,01/23/2018,240,40,91,0.44,7,26,0.269,21,36,0.583,14,37,51,18,6,2,10,16,108,1,regular season
1400,1400,1400,1400,1400,New Orleans Pelicans,Charlotte Hornets,W,01/24/2018,240,39,87,0.448,9,26,0.34600000000000003,14,18,0.778,8,34,42,26,6,10,15,19,101,5,regular season
1401,1401,1401,1401,1401,Charlotte Hornets,New Orleans Pelicans,L,01/24/2018,240,36,85,0.424,6,21,0.28600000000000003,18,31,0.581,10,39,49,16,5,6,14,23,96,-5,regular season
1402,1402,1402,1402,1402,Utah Jazz,Detroit Pistons,W,01/24/2018,265,38,96,0.396,10,31,0.32299999999999995,12,16,0.75,9,35,44,24,11,9,14,15,98,3,regular season
1403,1403,1403,1403,1403,Detroit Pistons,Utah Jazz,L,01/24/2018,265,38,97,0.392,7,31,0.226,12,18,0.667,15,42,57,23,10,7,19,16,95,-3,regular season
1404,1404,1404,1404,1404,Phoenix Suns,Indiana Pacers,L,01/24/2018,240,35,84,0.417,9,35,0.257,22,29,0.759,10,32,42,22,3,2,16,26,101,-15,regular season
1405,1405,1405,1405,1405,Indiana Pacers,Phoenix Suns,W,01/24/2018,240,45,80,0.563,9,24,0.375,17,25,0.68,3,36,39,32,11,3,12,24,116,15,regular season
1406,1406,1406,1406,1406,Chicago Bulls,Philadelphia 76ers,L,01/24/2018,240,36,94,0.383,11,37,0.297,18,22,0.818,10,33,43,20,8,2,11,15,101,-14,regular season
1407,1407,1407,1407,1407,Philadelphia 76ers,Chicago Bulls,W,01/24/2018,240,42,81,0.519,16,32,0.5,15,20,0.75,6,42,48,31,6,7,14,20,115,14,regular season
1408,1408,1408,1408,1408,Toronto Raptors,Atlanta Hawks,W,01/24/2018,240,39,89,0.438,14,36,0.389,16,25,0.64,12,40,52,25,10,12,17,22,108,15,regular season
1409,1409,1409,1409,1409,Atlanta Hawks,Toronto Raptors,L,01/24/2018,240,37,94,0.394,7,21,0.333,12,17,0.706,12,35,47,19,8,9,16,21,93,-15,regular season
