,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
12469,Miami Heat,,Hassan Whiteside,Philadelphia 76ers,L,04/19/2018,13:14,1,1,1.000,0,0,,3,4,.750,0,2,2,0,0,1,2,4,5,-3
12470,Portland Trail Blazers,,Damian Lillard,New Orleans Pelicans,L,04/19/2018,35:00,5,14,.357,3,9,.333,7,8,.875,0,3,3,2,0,0,8,1,20,-24
12471,Portland Trail Blazers,,CJ McCollum,New Orleans Pelicans,L,04/19/2018,33:17,9,16,.563,2,5,.400,2,3,.667,0,1,1,3,1,0,4,3,22,-17
12472,Portland Trail Blazers,,Al-Farouq Aminu,New Orleans Pelicans,L,04/19/2018,30:44,8,15,.533,3,8,.375,2,2,1.000,4,4,8,1,2,1,2,0,21,-13
12473,Portland Trail Blazers,,Maurice Harkless,New Orleans Pelicans,L,04/19/2018,26:09,2,8,.250,1,5,.200,0,0,,2,1,3,4,0,0,0,2,5,-16
12474,Portland Trail Blazers,,Jusuf Nurkić,New Orleans Pelicans,L,04/19/2018,20:19,2,7,.286,0,0,,1,2,.500,2,5,7,2,2,0,2,4,5,-18
12475,New Orleans Pelicans,,Anthony Davis,Portland Trail Blazers,W,04/19/2018,35:33,11,18,.611,0,2,.000,6,7,.857,2,9,11,2,3,2,0,3,28,+17
12476,New Orleans Pelicans,,Jrue Holiday,Portland Trail Blazers,W,04/19/2018,31:45,7,14,.500,2,3,.667,0,0,,0,3,3,7,3,0,2,2,16,+17
12477,New Orleans Pelicans,,Nikola Mirotić,Portland Trail Blazers,W,04/19/2018,30:11,12,15,.800,4,6,.667,2,2,1.000,1,7,8,2,3,1,0,3,30,+19
12478,New Orleans Pelicans,,Rajon Rondo,Portland Trail Blazers,W,04/19/2018,28:29,7,12,.583,1,2,.500,1,2,.500,1,4,5,11,2,1,4,2,16,+19
12479,New Orleans Pelicans,,E'Twaun Moore,Portland Trail Blazers,W,04/19/2018,21:38,2,4,.500,0,1,.000,0,0,,0,4,4,1,0,0,0,1,4,+3
12480,Golden State Warriors,,Draymond Green,San Antonio Spurs,W,04/19/2018,37:44,4,9,.444,2,5,.400,0,0,,2,4,6,7,2,4,2,2,10,+16
12481,Golden State Warriors,,Klay Thompson,San Antonio Spurs,W,04/19/2018,37:39,8,16,.500,3,6,.500,0,0,,0,3,3,2,0,0,1,2,19,+12
12482,Golden State Warriors,,Kevin Durant,San Antonio Spurs,W,04/19/2018,34:00,9,17,.529,1,6,.167,7,7,1.000,0,9,9,6,0,0,4,3,26,+18
12483,Golden State Warriors,,Andre Iguodala,San Antonio Spurs,W,04/19/2018,26:46,4,9,.444,1,5,.200,1,2,.500,0,4,4,4,0,0,0,1,10,+10
12484,Golden State Warriors,,JaVale McGee,San Antonio Spurs,W,04/19/2018,15:26,3,3,1.000,0,0,,0,0,,1,3,4,1,0,1,0,1,6,-5
12485,San Antonio Spurs,,LaMarcus Aldridge,Golden State Warriors,L,04/19/2018,36:33,6,10,.600,0,0,,6,7,.857,4,6,10,4,0,0,2,0,18,-20
12486,San Antonio Spurs,,Patty Mills,Golden State Warriors,L,04/19/2018,33:15,6,13,.462,2,7,.286,0,0,,0,2,2,2,2,1,3,3,14,-19
12487,San Antonio Spurs,,Rudy Gay,Golden State Warriors,L,04/19/2018,31:03,4,11,.364,1,5,.200,2,4,.500,1,5,6,2,1,0,0,4,11,-4
12488,San Antonio Spurs,,Danny Green,Golden State Warriors,L,04/19/2018,20:02,4,10,.400,1,4,.250,0,0,,1,3,4,0,0,1,0,0,9,0
12489,San Antonio Spurs,,Dejounte Murray,Golden State Warriors,L,04/19/2018,15:50,3,7,.429,1,1,1.000,2,2,1.000,1,1,2,4,1,0,1,2,9,+3
12490,Cleveland Cavaliers,,LeBron James,Indiana Pacers,L,04/20/2018,41:41,10,22,.455,4,7,.571,4,6,.667,3,9,12,8,1,1,6,1,28,-1
12491,Cleveland Cavaliers,,Kevin Love,Indiana Pacers,L,04/20/2018,37:29,7,13,.538,3,5,.600,2,2,1.000,3,3,6,1,1,0,4,4,19,-2
12492,Cleveland Cavaliers,,J.R. Smith,Indiana Pacers,L,04/20/2018,34:21,3,11,.273,2,8,.250,0,0,,0,5,5,0,4,0,0,5,8,+7
12493,Cleveland Cavaliers,,George Hill,Indiana Pacers,L,04/20/2018,23:23,4,6,.667,0,2,.000,5,6,.833,0,1,1,1,0,0,2,2,13,-3
12494,Cleveland Cavaliers,,Kyle Korver,Indiana Pacers,L,04/20/2018,19:59,0,3,.000,0,3,.000,0,0,,1,2,3,1,2,0,1,3,0,-6
12495,Indiana Pacers,,Victor Oladipo,Cleveland Cavaliers,W,04/20/2018,38:58,5,15,.333,1,8,.125,7,8,.875,0,6,6,7,3,0,5,0,18,-1
12496,Indiana Pacers,,Bojan Bogdanović,Cleveland Cavaliers,W,04/20/2018,35:48,11,15,.733,7,9,.778,1,3,.333,0,4,4,0,0,0,2,5,30,+18
12497,Indiana Pacers,,Thaddeus Young,Cleveland Cavaliers,W,04/20/2018,33:23,6,10,.600,0,0,,0,0,,5,2,7,1,3,2,1,4,12,+1
12498,Indiana Pacers,,Myles Turner,Cleveland Cavaliers,W,04/20/2018,30:22,4,11,.364,0,4,.000,0,0,,2,8,10,0,1,0,3,3,8,+11
12499,Indiana Pacers,,Darren Collison,Cleveland Cavaliers,W,04/20/2018,29:40,1,7,.143,0,2,.000,1,2,.500,0,2,2,3,1,0,2,2,3,-1
12500,Toronto Raptors,,DeMar DeRozan,Washington Wizards,L,04/20/2018,35:23,10,22,.455,1,3,.333,2,2,1.000,0,3,3,4,1,1,3,1,23,-17
12501,Toronto Raptors,,Kyle Lowry,Washington Wizards,L,04/20/2018,34:49,6,14,.429,5,8,.625,2,2,1.000,1,3,4,8,3,0,5,5,19,-4
12502,Toronto Raptors,,Serge Ibaka,Washington Wizards,L,04/20/2018,28:30,1,4,.250,0,1,.000,1,2,.500,1,5,6,2,0,0,3,1,3,-4
12503,Toronto Raptors,,OG Anunoby,Washington Wizards,L,04/20/2018,26:08,4,5,.800,2,3,.667,2,2,1.000,0,3,3,1,1,0,1,2,12,-6
12504,Toronto Raptors,,Jonas Valančiūnas,Washington Wizards,L,04/20/2018,23:18,6,8,.750,1,1,1.000,1,1,1.000,2,3,5,1,2,0,2,2,14,0
12505,Washington Wizards,,Bradley Beal,Toronto Raptors,W,04/20/2018,38:32,10,19,.526,4,9,.444,4,5,.800,0,4,4,4,3,0,1,3,28,+19
12506,Washington Wizards,,John Wall,Toronto Raptors,W,04/20/2018,36:05,12,23,.522,0,4,.000,4,5,.800,1,6,7,14,4,1,3,1,28,+12
12507,Washington Wizards,,Otto Porter,Toronto Raptors,W,04/20/2018,30:47,3,7,.429,2,3,.667,0,0,,0,8,8,2,0,2,1,2,8,+9
12508,Washington Wizards,,Marcin Gortat,Toronto Raptors,W,04/20/2018,25:44,8,10,.800,0,0,,0,0,,3,1,4,1,0,0,1,2,16,+12
12509,Washington Wizards,,Markieff Morris,Toronto Raptors,W,04/20/2018,18:19,2,3,.667,1,1,1.000,2,2,1.000,0,1,1,1,0,0,0,3,7,+5
12510,Boston Celtics,,Terry Rozier,Milwaukee Bucks,L,04/20/2018,31:11,2,7,.286,1,5,.200,4,5,.800,0,2,2,9,2,0,5,1,9,-10
12511,Boston Celtics,,Aron Baynes,Milwaukee Bucks,L,04/20/2018,29:53,3,3,1.000,2,2,1.000,0,0,,3,5,8,1,0,0,0,2,8,-8
12512,Boston Celtics,,Jaylen Brown,Milwaukee Bucks,L,04/20/2018,29:05,4,9,.444,1,3,.333,2,2,1.000,1,3,4,1,0,0,0,2,11,-11
12513,Boston Celtics,,Jayson Tatum,Milwaukee Bucks,L,04/20/2018,27:27,5,11,.455,1,3,.333,3,5,.600,1,4,5,0,0,1,0,0,14,-17
12514,Boston Celtics,,Al Horford,Milwaukee Bucks,L,04/20/2018,24:29,7,13,.538,1,2,.500,1,1,1.000,1,2,3,1,0,0,2,2,16,-12
12515,Milwaukee Bucks,,Khris Middleton,Boston Celtics,W,04/20/2018,32:58,10,17,.588,3,6,.500,0,1,.000,0,8,8,7,1,1,1,3,23,+17
12516,Milwaukee Bucks,,Malcolm Brogdon,Boston Celtics,W,04/20/2018,28:34,2,8,.250,1,4,.250,0,0,,1,2,3,3,0,0,2,3,5,+8
12517,Milwaukee Bucks,,Giannis Antetokounmpo,Boston Celtics,W,04/20/2018,27:21,8,13,.615,3,4,.750,0,0,,0,5,5,6,2,2,2,5,19,+16
12518,Milwaukee Bucks,,Eric Bledsoe,Boston Celtics,W,04/20/2018,26:59,8,13,.615,0,3,.000,1,1,1.000,1,3,4,4,0,1,1,3,17,+13
12519,Milwaukee Bucks,,Tyler Zeller,Boston Celtics,W,04/20/2018,18:50,1,1,1.000,0,0,,0,0,,0,2,2,1,1,1,0,3,2,+2
12520,Philadelphia 76ers,,Ben Simmons,Miami Heat,W,04/21/2018,39:02,8,13,.615,0,0,,1,4,.250,4,9,13,10,4,0,7,3,17,+3
12521,Philadelphia 76ers,,J.J. Redick,Miami Heat,W,04/21/2018,33:33,8,18,.444,2,9,.222,6,6,1.000,0,1,1,3,3,0,1,2,24,+7
12522,Philadelphia 76ers,,Joel Embiid,Miami Heat,W,04/21/2018,31:14,2,11,.182,0,4,.000,10,13,.769,2,10,12,1,1,5,8,4,14,-5
12523,Philadelphia 76ers,,Dario Šarić,Miami Heat,W,04/21/2018,29:14,4,13,.308,1,4,.250,2,2,1.000,6,2,8,2,0,0,2,4,11,-11
12524,Philadelphia 76ers,,Robert Covington,Miami Heat,W,04/21/2018,27:29,3,5,.600,2,3,.667,2,2,1.000,0,6,6,2,1,0,2,5,10,+2
12525,Miami Heat,,Goran Dragić,Philadelphia 76ers,L,04/21/2018,37:21,9,19,.474,1,3,.333,1,4,.250,0,1,1,3,4,0,5,2,20,-4
12526,Miami Heat,,James Johnson,Philadelphia 76ers,L,04/21/2018,35:51,5,12,.417,1,4,.250,4,5,.800,1,7,8,5,1,1,3,4,15,-10
12527,Miami Heat,,Josh Richardson,Philadelphia 76ers,L,04/21/2018,35:02,4,11,.364,1,3,.333,1,2,.500,3,2,5,7,7,1,0,4,10,+6
12528,Miami Heat,,Hassan Whiteside,Philadelphia 76ers,L,04/21/2018,26:06,6,9,.667,0,0,,1,3,.333,2,11,13,0,0,1,4,4,13,+6
12529,Miami Heat,,Tyler Johnson,Philadelphia 76ers,L,04/21/2018,12:54,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0,+3
12530,Portland Trail Blazers,,CJ McCollum,New Orleans Pelicans,L,04/21/2018,45:12,15,22,.682,2,3,.667,6,7,.857,0,2,2,3,0,0,2,5,38,-9
12531,Portland Trail Blazers,,Damian Lillard,New Orleans Pelicans,L,04/21/2018,45:03,7,16,.438,1,5,.200,4,5,.800,0,5,5,6,2,0,1,3,19,-7
12532,Portland Trail Blazers,,Evan Turner,New Orleans Pelicans,L,04/21/2018,35:59,6,12,.500,1,3,.333,2,2,1.000,0,1,1,5,0,0,2,4,15,+2
12533,Portland Trail Blazers,,Al-Farouq Aminu,New Orleans Pelicans,L,04/21/2018,34:33,11,20,.550,5,11,.455,0,0,,1,5,6,1,2,0,0,4,27,0
12534,Portland Trail Blazers,,Jusuf Nurkić,New Orleans Pelicans,L,04/21/2018,33:24,9,13,.692,0,0,,0,0,,5,6,11,2,3,2,0,6,18,+2
12535,New Orleans Pelicans,,Jrue Holiday,Portland Trail Blazers,W,04/21/2018,40:42,15,23,.652,2,7,.286,9,12,.750,1,2,3,8,0,0,7,1,41,+3
12536,New Orleans Pelicans,,Nikola Mirotić,Portland Trail Blazers,W,04/21/2018,40:31,4,8,.500,1,3,.333,1,2,.500,0,11,11,1,2,3,1,3,10,+8
12537,New Orleans Pelicans,,Anthony Davis,Portland Trail Blazers,W,04/21/2018,38:45,15,23,.652,2,4,.500,15,17,.882,4,6,10,1,0,3,2,4,47,+15
12538,New Orleans Pelicans,,Rajon Rondo,Portland Trail Blazers,W,04/21/2018,34:51,3,7,.429,0,1,.000,1,1,1.000,0,7,7,16,0,0,2,2,7,+12
12539,New Orleans Pelicans,,E'Twaun Moore,Portland Trail Blazers,W,04/21/2018,34:42,5,10,.500,1,3,.333,3,3,1.000,0,3,3,1,3,0,1,3,14,+7
12540,Houston Rockets,,James Harden,Minnesota Timberwolves,L,04/21/2018,36:04,9,21,.429,3,8,.375,8,10,.800,0,7,7,7,1,0,4,2,29,-3
12541,Houston Rockets,,Trevor Ariza,Minnesota Timberwolves,L,04/21/2018,33:44,2,5,.400,2,5,.400,0,0,,0,4,4,0,2,0,0,0,6,-8
12542,Houston Rockets,,Chris Paul,Minnesota Timberwolves,L,04/21/2018,30:24,7,11,.636,1,3,.333,2,2,1.000,0,3,3,6,0,0,1,6,17,-5
12543,Houston Rockets,,Clint Capela,Minnesota Timberwolves,L,04/21/2018,26:59,3,6,.500,0,0,,1,6,.167,4,7,11,1,0,1,0,1,7,-7
12544,Houston Rockets,,P.J. Tucker,Minnesota Timberwolves,L,04/21/2018,22:43,1,6,.167,0,4,.000,2,2,1.000,0,5,5,1,0,1,1,1,4,-7
12545,Minnesota Timberwolves,,Jimmy Butler,Houston Rockets,W,04/21/2018,41:26,10,19,.526,4,6,.667,4,6,.667,0,7,7,5,1,0,1,2,28,+19
12546,Minnesota Timberwolves,,Jeff Teague,Houston Rockets,W,04/21/2018,40:34,9,14,.643,3,5,.600,2,3,.667,0,3,3,8,1,0,1,4,23,+13
12547,Minnesota Timberwolves,,Karl-Anthony Towns,Houston Rockets,W,04/21/2018,38:33,5,13,.385,1,2,.500,7,7,1.000,3,13,16,3,1,2,3,4,18,+6
12548,Minnesota Timberwolves,,Andrew Wiggins,Houston Rockets,W,04/21/2018,35:03,7,11,.636,4,6,.667,2,4,.500,2,3,5,5,1,1,1,1,20,+5
12549,Minnesota Timberwolves,,Taj Gibson,Houston Rockets,W,04/21/2018,24:37,1,4,.250,0,0,,0,0,,2,2,4,1,0,0,0,2,2,+6
12550,Oklahoma City Thunder,,Paul George,Utah Jazz,L,04/21/2018,40:27,7,16,.438,3,8,.375,6,6,1.000,0,2,2,3,2,0,3,2,23,-15
12551,Oklahoma City Thunder,,Russell Westbrook,Utah Jazz,L,04/21/2018,37:22,5,17,.294,1,4,.250,3,4,.750,1,10,11,9,2,0,8,2,14,-25
12552,Oklahoma City Thunder,,Carmelo Anthony,Utah Jazz,L,04/21/2018,31:19,6,10,.600,2,4,.500,0,0,,1,3,4,0,3,0,0,3,14,-20
12553,Oklahoma City Thunder,,Corey Brewer,Utah Jazz,L,04/21/2018,27:58,3,6,.500,1,2,.500,2,2,1.000,2,4,6,1,1,1,1,4,9,-20
12554,Oklahoma City Thunder,,Steven Adams,Utah Jazz,L,04/21/2018,26:24,4,6,.667,0,0,,0,0,,0,2,2,0,0,1,1,4,8,-2
12555,Utah Jazz,,Rudy Gobert,Oklahoma City Thunder,W,04/21/2018,40:58,6,8,.750,0,0,,6,8,.750,5,7,12,2,1,1,1,3,18,+19
12556,Utah Jazz,,Ricky Rubio,Oklahoma City Thunder,W,04/21/2018,36:59,9,18,.500,2,9,.222,6,7,.857,1,10,11,10,2,1,4,1,26,+22
12557,Utah Jazz,,Donovan Mitchell,Oklahoma City Thunder,W,04/21/2018,34:58,9,20,.450,4,7,.571,0,0,,2,9,11,2,2,1,5,4,22,+15
12558,Utah Jazz,,Derrick Favors,Oklahoma City Thunder,W,04/21/2018,33:51,4,5,.800,0,0,,3,6,.500,3,2,5,2,1,1,1,1,11,+26
12559,Utah Jazz,,Joe Ingles,Oklahoma City Thunder,W,04/21/2018,32:07,7,15,.467,5,10,.500,2,2,1.000,1,2,3,4,1,0,1,4,21,+25
12560,Boston Celtics,,Jaylen Brown,Milwaukee Bucks,L,04/22/2018,41:26,13,24,.542,5,8,.625,3,4,.750,2,6,8,1,3,0,1,2,34,+10
12561,Boston Celtics,,Al Horford,Milwaukee Bucks,L,04/22/2018,36:39,4,8,.500,0,1,.000,5,5,1.000,4,5,9,4,0,2,2,2,13,+3
12562,Boston Celtics,,Jayson Tatum,Milwaukee Bucks,L,04/22/2018,35:57,7,16,.438,2,5,.400,5,6,.833,2,1,3,3,2,0,1,4,21,0
12563,Boston Celtics,,Terry Rozier,Milwaukee Bucks,L,04/22/2018,35:51,3,12,.250,2,10,.200,2,2,1.000,0,5,5,8,1,1,1,2,10,+4
12564,Boston Celtics,,Aron Baynes,Milwaukee Bucks,L,04/22/2018,19:13,4,6,.667,0,1,.000,1,2,.500,5,6,11,2,0,0,1,2,9,+3
12565,Milwaukee Bucks,,Giannis Antetokounmpo,Boston Celtics,W,04/22/2018,40:26,12,20,.600,0,2,.000,3,6,.500,2,5,7,5,0,0,2,4,27,-8
12566,Milwaukee Bucks,,Khris Middleton,Boston Celtics,W,04/22/2018,36:39,8,14,.571,3,5,.600,4,4,1.000,0,6,6,2,2,2,2,3,23,0
12567,Milwaukee Bucks,,Eric Bledsoe,Boston Celtics,W,04/22/2018,30:41,3,9,.333,1,2,.500,2,3,.667,0,1,1,5,1,2,1,3,9,-10
12568,Milwaukee Bucks,,Malcolm Brogdon,Boston Celtics,W,04/22/2018,30:34,4,7,.571,1,3,.333,1,1,1.000,0,4,4,2,0,0,1,2,10,-3
12569,Milwaukee Bucks,,Tyler Zeller,Boston Celtics,W,04/22/2018,10:57,1,2,.500,0,0,,2,2,1.000,0,4,4,1,1,2,0,4,4,-6
12570,Golden State Warriors,,Klay Thompson,San Antonio Spurs,L,04/22/2018,42:24,4,16,.250,2,6,.333,2,2,1.000,2,3,5,1,1,0,3,2,12,-18
12571,Golden State Warriors,,Draymond Green,San Antonio Spurs,L,04/22/2018,41:49,4,14,.286,1,6,.167,0,0,,8,10,18,9,1,0,5,4,9,-13
12572,Golden State Warriors,,Kevin Durant,San Antonio Spurs,L,04/22/2018,40:49,12,28,.429,4,13,.308,6,7,.857,1,12,13,2,0,1,3,0,34,-6
12573,Golden State Warriors,,Andre Iguodala,San Antonio Spurs,L,04/22/2018,26:23,0,3,.000,0,1,.000,4,4,1.000,2,4,6,2,1,0,2,4,4,-5
12574,Golden State Warriors,,JaVale McGee,San Antonio Spurs,L,04/22/2018,16:55,3,6,.500,0,0,,1,2,.500,3,4,7,0,0,0,2,3,7,-2
12575,San Antonio Spurs,,LaMarcus Aldridge,Golden State Warriors,W,04/22/2018,37:53,7,19,.368,3,3,1.000,5,5,1.000,2,8,10,0,1,1,1,2,22,+6
12576,San Antonio Spurs,,Rudy Gay,Golden State Warriors,W,04/22/2018,37:12,7,15,.467,0,2,.000,0,1,.000,2,5,7,2,2,0,1,3,14,+16
12577,San Antonio Spurs,,Patty Mills,Golden State Warriors,W,04/22/2018,36:08,3,8,.375,3,7,.429,0,1,.000,0,0,0,5,1,0,1,4,9,+21
12578,San Antonio Spurs,,Dejounte Murray,Golden State Warriors,W,04/22/2018,26:29,4,8,.500,3,4,.750,1,2,.500,1,3,4,2,1,1,1,1,12,+4
12579,San Antonio Spurs,,Danny Green,Golden State Warriors,W,04/22/2018,20:53,2,7,.286,2,5,.400,0,0,,2,0,2,0,0,1,0,2,6,-3
12580,Toronto Raptors,,Kyle Lowry,Washington Wizards,L,04/22/2018,38:48,7,15,.467,4,6,.667,1,1,1.000,0,7,7,5,2,0,2,5,19,-10
12581,Toronto Raptors,,DeMar DeRozan,Washington Wizards,L,04/22/2018,38:03,10,29,.345,1,4,.250,14,18,.778,1,5,6,6,1,0,4,2,35,-12
12582,Toronto Raptors,,Serge Ibaka,Washington Wizards,L,04/22/2018,34:10,2,5,.400,1,2,.500,2,4,.500,2,8,10,0,1,2,4,3,7,-11
12583,Toronto Raptors,,OG Anunoby,Washington Wizards,L,04/22/2018,22:25,2,3,.667,0,0,,0,0,,1,0,1,1,2,0,0,3,4,-4
12584,Toronto Raptors,,Jonas Valančiūnas,Washington Wizards,L,04/22/2018,15:24,4,6,.667,0,0,,3,3,1.000,1,2,3,0,0,1,3,3,11,-5
12585,Washington Wizards,,John Wall,Toronto Raptors,W,04/22/2018,43:04,10,24,.417,0,1,.000,7,10,.700,0,6,6,14,4,0,4,2,27,+9
12586,Washington Wizards,,Otto Porter,Toronto Raptors,W,04/22/2018,39:44,4,8,.500,2,3,.667,2,4,.500,1,5,6,1,1,2,1,1,12,+9
12587,Washington Wizards,,Bradley Beal,Toronto Raptors,W,04/22/2018,31:32,10,19,.526,5,7,.714,6,7,.857,2,3,5,2,0,0,4,6,31,+5
12588,Washington Wizards,,Markieff Morris,Toronto Raptors,W,04/22/2018,30:34,3,7,.429,0,1,.000,0,0,,2,3,5,1,1,3,1,4,6,+16
12589,Washington Wizards,,Marcin Gortat,Toronto Raptors,W,04/22/2018,27:55,6,8,.750,0,0,,0,3,.000,1,5,6,1,0,0,1,3,12,+14
12590,Cleveland Cavaliers,,LeBron James,Indiana Pacers,W,04/22/2018,46:09,12,22,.545,0,5,.000,8,9,.889,2,11,13,7,0,2,1,3,32,+3
12591,Cleveland Cavaliers,,J.R. Smith,Indiana Pacers,W,04/22/2018,35:18,4,12,.333,4,10,.400,0,0,,0,6,6,0,0,0,2,3,12,+2
12592,Cleveland Cavaliers,,Kevin Love,Indiana Pacers,W,04/22/2018,29:15,2,10,.200,0,3,.000,1,2,.500,5,6,11,1,2,1,2,3,5,+3
12593,Cleveland Cavaliers,,Kyle Korver,Indiana Pacers,W,04/22/2018,26:13,4,9,.444,4,9,.444,6,7,.857,0,3,3,1,0,2,0,1,18,+5
12594,Cleveland Cavaliers,,José Calderón,Indiana Pacers,W,04/22/2018,19:29,2,4,.500,1,2,.500,0,0,,0,2,2,2,0,0,1,2,5,-1
12595,Indiana Pacers,,Victor Oladipo,Cleveland Cavaliers,L,04/22/2018,41:10,5,20,.250,3,8,.375,4,5,.800,1,5,6,5,0,2,3,1,17,0
12596,Indiana Pacers,,Thaddeus Young,Cleveland Cavaliers,L,04/22/2018,39:02,5,12,.417,1,2,.500,1,4,.250,4,12,16,1,3,2,0,3,12,-6
12597,Indiana Pacers,,Bojan Bogdanović,Cleveland Cavaliers,L,04/22/2018,33:49,4,13,.308,2,8,.250,0,0,,0,6,6,2,0,0,1,3,10,-2
12598,Indiana Pacers,,Darren Collison,Cleveland Cavaliers,L,04/22/2018,31:48,5,14,.357,1,5,.200,1,1,1.000,0,5,5,8,1,0,0,1,12,+5
12599,Indiana Pacers,,Myles Turner,Cleveland Cavaliers,L,04/22/2018,22:46,7,9,.778,3,4,.750,0,0,,0,2,2,0,1,0,1,4,17,-4
12600,Houston Rockets,,Chris Paul,Minnesota Timberwolves,W,04/23/2018,33:53,9,17,.529,3,5,.600,4,4,1.000,1,5,6,6,5,0,1,1,25,+11
12601,Houston Rockets,,James Harden,Minnesota Timberwolves,W,04/23/2018,33:15,12,26,.462,5,11,.455,7,7,1.000,0,4,4,3,4,1,1,4,36,+21
12602,Houston Rockets,,Trevor Ariza,Minnesota Timberwolves,W,04/23/2018,33:00,4,10,.400,3,8,.375,4,4,1.000,0,2,2,3,1,0,0,4,15,+23
12603,Houston Rockets,,Clint Capela,Minnesota Timberwolves,W,04/23/2018,31:54,6,11,.545,0,0,,2,4,.500,7,10,17,3,0,4,1,2,14,0
12604,Houston Rockets,,P.J. Tucker,Minnesota Timberwolves,W,04/23/2018,24:27,1,3,.333,1,2,.500,0,0,,0,4,4,0,0,1,0,1,3,+26
12605,Minnesota Timberwolves,,Jimmy Butler,Houston Rockets,L,04/23/2018,38:06,7,17,.412,1,4,.250,4,5,.800,2,7,9,5,0,0,1,2,19,-13
12606,Minnesota Timberwolves,,Karl-Anthony Towns,Houston Rockets,L,04/23/2018,31:53,9,15,.600,0,2,.000,4,6,.667,5,10,15,2,0,0,5,3,22,-13
12607,Minnesota Timberwolves,,Andrew Wiggins,Houston Rockets,L,04/23/2018,29:14,5,14,.357,1,5,.200,3,4,.750,0,3,3,1,0,0,1,2,14,-30
12608,Minnesota Timberwolves,,Jeff Teague,Houston Rockets,L,04/23/2018,28:04,1,7,.143,0,3,.000,0,0,,0,1,1,5,0,0,3,4,2,-28
12609,Minnesota Timberwolves,,Taj Gibson,Houston Rockets,L,04/23/2018,20:16,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,1,2,-24
12610,Oklahoma City Thunder,,Paul George,Utah Jazz,L,04/23/2018,39:51,9,21,.429,2,9,.222,12,12,1.000,1,5,6,2,2,0,6,3,32,-15
12611,Oklahoma City Thunder,,Carmelo Anthony,Utah Jazz,L,04/23/2018,36:03,5,18,.278,0,6,.000,1,1,1.000,2,4,6,0,1,2,1,2,11,-18
12612,Oklahoma City Thunder,,Russell Westbrook,Utah Jazz,L,04/23/2018,35:59,7,18,.389,0,3,.000,9,11,.818,4,10,14,3,0,0,5,5,23,-14
12613,Oklahoma City Thunder,,Steven Adams,Utah Jazz,L,04/23/2018,35:23,4,9,.444,0,0,,1,2,.500,1,6,7,1,0,2,0,0,9,-19
12614,Oklahoma City Thunder,,Corey Brewer,Utah Jazz,L,04/23/2018,22:21,1,2,.500,1,2,.500,0,0,,0,0,0,0,1,1,0,3,3,-13
12615,Utah Jazz,,Donovan Mitchell,Oklahoma City Thunder,W,04/23/2018,38:48,13,28,.464,3,8,.375,4,5,.800,0,7,7,4,0,1,0,3,33,+22
12616,Utah Jazz,,Ricky Rubio,Oklahoma City Thunder,W,04/23/2018,34:23,4,12,.333,1,6,.167,4,5,.800,1,5,6,8,1,1,4,2,13,+22
12617,Utah Jazz,,Rudy Gobert,Oklahoma City Thunder,W,04/23/2018,34:05,7,11,.636,0,0,,2,2,1.000,4,6,10,1,1,1,2,4,16,+19
12618,Utah Jazz,,Derrick Favors,Oklahoma City Thunder,W,04/23/2018,33:24,6,9,.667,0,0,,1,2,.500,1,3,4,0,1,2,0,2,13,+15
12619,Utah Jazz,,Joe Ingles,Oklahoma City Thunder,W,04/23/2018,30:05,6,12,.500,5,11,.455,3,5,.600,0,3,3,4,1,1,1,2,20,+15
12620,Milwaukee Bucks,,Giannis Antetokounmpo,Boston Celtics,L,04/24/2018,41:27,5,10,.500,0,0,,6,9,.667,0,10,10,9,2,2,2,4,16,-2
12621,Milwaukee Bucks,,Khris Middleton,Boston Celtics,L,04/24/2018,41:03,9,21,.429,3,6,.500,2,3,.667,0,3,3,2,0,0,1,4,23,+3
12622,Milwaukee Bucks,,Eric Bledsoe,Boston Celtics,L,04/24/2018,34:22,5,15,.333,2,5,.400,4,6,.667,1,4,5,3,3,1,1,1,16,0
12623,Milwaukee Bucks,,Malcolm Brogdon,Boston Celtics,L,04/24/2018,18:34,1,5,.200,0,2,.000,0,0,,0,1,1,3,0,0,2,1,2,-4
12624,Milwaukee Bucks,,Tyler Zeller,Boston Celtics,L,04/24/2018,10:29,0,0,,0,0,,0,0,,1,2,3,1,1,0,0,1,0,-6
12625,Boston Celtics,,Jaylen Brown,Milwaukee Bucks,W,04/24/2018,38:00,5,13,.385,3,8,.375,1,2,.500,0,6,6,2,2,1,0,4,14,+10
12626,Boston Celtics,,Al Horford,Milwaukee Bucks,W,04/24/2018,37:33,7,15,.467,2,5,.400,6,10,.600,1,13,14,3,0,2,6,3,22,+4
12627,Boston Celtics,,Terry Rozier,Milwaukee Bucks,W,04/24/2018,33:02,4,10,.400,2,6,.333,6,8,.750,0,3,3,5,1,1,2,2,16,+4
12628,Boston Celtics,,Semi Ojeleye,Milwaukee Bucks,W,04/24/2018,31:04,1,3,.333,1,3,.333,2,2,1.000,1,6,7,0,0,0,1,4,5,-5
